Query_number;doc_id;score
709;143628;11.86948013305664
709;72526;11.527308464050293
709;203007;11.44135856628418
709;488278;10.539192199707031
709;101312;9.980143547058105
709;157520;9.610136032104492
709;110821;9.103473663330078
709;12107;7.440131187438965
709;283407;7.272809982299805
709;78085;7.017584800720215
710;71350;11.346773147583008
710;212633;10.083223342895508
710;182293;10.079898834228516
710;313688;9.401885986328125
710;350762;6.267721652984619
710;425130;5.986747741699219
710;27533;5.813020706176758
710;128859;5.170502662658691
710;449081;5.152740478515625
710;496926;5.141701698303223
711;292230;14.117716789245605
711;402326;13.940815925598145
711;419914;13.60960578918457
711;438115;12.850428581237793
711;188640;12.406673431396484
711;99508;12.379837989807129
711;50232;12.251319885253906
711;457922;12.194585800170898
711;71411;11.949201583862305
711;207625;11.802567481994629
712;136618;7.236440658569336
712;191684;6.967101097106934
712;159267;6.850560188293457
712;240246;6.754902362823486
712;468891;6.754141807556152
712;297283;6.735291481018066
712;465301;6.122892379760742
712;394569;5.891891002655029
712;109383;5.610974311828613
712;276326;5.482614994049072
713;6491;11.076263427734375
713;191397;11.024648666381836
713;87359;10.865592956542969
713;437627;10.802933692932129
713;170146;10.658098220825195
713;112787;10.325693130493164
713;133257;10.21263313293457
713;425709;10.117924690246582
713;263606;9.959848403930664
713;9685;9.889503479003906
714;47060;12.668835639953613
714;280849;12.167762756347656
714;164328;11.916925430297852
714;252158;11.582517623901367
714;70499;11.521729469299316
714;316273;11.443876266479492
714;55795;10.873895645141602
714;304250;10.779109954833984
714;475361;10.772491455078125
714;138644;10.765937805175781
715;66436;10.16362190246582
715;400880;9.851840019226074
715;460815;9.596588134765625
715;384761;9.44650650024414
715;497057;9.439512252807617
715;157782;9.335256576538086
715;188108;9.270441055297852
715;318275;9.18478012084961
715;301432;9.169310569763184
715;463587;9.011314392089844
716;21522;13.286656379699707
716;20609;12.774042129516602
716;124973;12.734960556030273
716;100509;12.441156387329102
716;220325;11.820926666259766
716;396121;11.815062522888184
716;360988;11.779096603393555
716;154983;11.492624282836914
716;408932;11.357046127319336
716;170885;11.286846160888672
717;408303;6.7629218101501465
717;222731;6.613304615020752
717;487136;6.603259086608887
717;343762;6.5683979988098145
717;179524;6.5352888107299805
717;253821;6.526590824127197
717;243866;6.519200801849365
717;149955;6.516689300537109
717;454976;6.495207786560059
717;206407;6.443603992462158
718;472834;7.368713855743408
718;367416;7.31658935546875
718;210117;7.309385299682617
718;62251;7.305446624755859
718;77198;6.814001083374023
718;58727;6.806072235107422
718;151304;6.752869606018066
718;63635;6.705913066864014
718;87786;6.658637046813965
718;170047;6.649206638336182
719;4221;11.841325759887695
719;55100;11.436836242675781
719;106977;11.303129196166992
719;346796;11.18411922454834
719;451802;10.837238311767578
719;251707;10.80134391784668
719;144191;10.753676414489746
719;382232;10.724577903747559
719;358191;10.709189414978027
719;288671;10.693242073059082
720;32494;9.105550765991211
720;305635;8.592519760131836
720;400775;8.585468292236328
720;81521;8.354989051818848
720;417389;8.326445579528809
720;487040;8.275091171264648
720;468847;8.264079093933105
720;226486;8.186569213867188
720;277885;8.101932525634766
720;374305;8.091506004333496
721;451502;10.976963996887207
721;373957;10.8933687210083
721;227700;10.813178062438965
721;83373;10.782893180847168
721;8566;10.780360221862793
721;89389;10.780360221862793
721;87824;10.690938949584961
721;157136;10.645959854125977
721;209398;10.6448335647583
721;106973;10.636666297912598
722;427430;8.779655456542969
722;180999;8.680702209472656
722;264216;7.823283672332764
722;357997;7.6867499351501465
722;102673;7.635820388793945
722;79035;7.569783687591553
722;70364;7.567030906677246
722;261628;7.50615119934082
722;211198;7.4656147956848145
722;220475;7.4545111656188965
723;36217;9.767974853515625
723;14801;9.765522956848145
723;205721;8.706193923950195
723;134713;8.341438293457031
723;235780;7.785818576812744
723;408772;7.694908618927002
723;232940;7.639075756072998
723;301627;7.48360013961792
723;257474;7.010153293609619
723;170109;6.734521389007568
724;311788;7.716109752655029
724;84781;7.714033126831055
724;22375;7.630552291870117
724;66803;7.586727619171143
724;179993;7.543846130371094
724;116446;7.503503799438477
724;191028;7.48202657699585
724;49553;7.439133167266846
724;2701;7.255032539367676
724;90823;7.21333646774292
725;79978;5.707860946655273
725;169610;5.6869611740112305
725;442429;5.6277055740356445
725;373490;5.621861457824707
725;167510;5.605876445770264
725;208835;5.595585823059082
725;239458;5.585315704345703
725;267482;5.564359664916992
725;276531;5.514556884765625
725;342391;5.511394500732422
726;136944;16.28825569152832
726;94777;15.294953346252441
726;470418;15.256302833557129
726;121029;15.190924644470215
726;467602;15.07051944732666
726;476006;15.056109428405762
726;47453;14.762450218200684
726;496840;14.426868438720703
726;493801;14.353480339050293
726;8405;14.334741592407227
727;139888;22.942041397094727
727;224841;20.782121658325195
727;177704;18.22245216369629
727;307391;14.364941596984863
727;231096;14.032585144042969
727;36443;13.922364234924316
727;437401;13.91447639465332
727;4788;13.911507606506348
727;442962;13.911507606506348
727;460128;13.911507606506348
728;9877;8.801751136779785
728;337765;5.677016735076904
728;187819;5.171248912811279
728;267157;4.57939338684082
728;462032;4.436460018157959
728;45114;1.3950319290161133
728;147504;1.0922014713287354
728;194170;1.0803078413009644
728;363707;1.0785726308822632
728;245298;1.0777101516723633
729;144531;11.759746551513672
729;66879;11.700879096984863
729;109626;11.308831214904785
729;452062;11.293905258178711
729;252848;9.881985664367676
729;380381;9.579143524169922
729;426302;9.291363716125488
729;319187;9.260719299316406
729;288076;9.260719299316406
729;213715;8.88006591796875
730;400435;8.256199836730957
730;413413;8.001873016357422
730;327352;8.000901222229004
730;134106;7.950708389282227
730;35324;7.948400497436523
730;113827;7.890689373016357
730;425827;7.794646739959717
730;132239;7.638521671295166
730;411032;7.466878890991211
730;62079;7.448502540588379
731;229742;4.405639171600342
731;353944;3.832180976867676
731;147504;1.0922014713287354
731;194170;1.0803078413009644
731;363707;1.0785726308822632
731;245298;1.0777101516723633
731;165038;1.0758562088012695
731;177020;1.0753779411315918
731;424556;1.0745365619659424
731;196708;1.0743613243103027
732;133103;14.531102180480957
732;156090;14.443624496459961
732;449275;13.465927124023438
732;375552;13.444701194763184
732;268926;13.047175407409668
732;86688;12.94579792022705
732;55117;12.379351615905762
732;482484;11.831048965454102
732;498171;11.523756980895996
732;384077;11.447504997253418
733;255760;14.808496475219727
733;352688;13.980789184570312
733;83350;13.776017189025879
733;392282;13.714557647705078
733;455610;13.1554536819458
733;328519;12.982569694519043
733;152898;12.205177307128906
733;52156;12.168581008911133
733;429461;11.390859603881836
733;331631;11.150477409362793
734;491586;5.172826766967773
734;410200;4.5656304359436035
734;212367;4.550637722015381
734;155078;4.550637722015381
734;386143;4.518482208251953
734;485480;4.51399564743042
734;151249;4.4884257316589355
734;4324;4.476726531982422
734;169948;4.450045585632324
734;395028;4.447315216064453
735;101000;10.816915512084961
735;419738;10.736839294433594
735;486316;10.610498428344727
735;376747;10.475074768066406
735;496967;10.201814651489258
735;32860;9.894084930419922
735;35944;9.752856254577637
735;165279;9.73798942565918
735;106828;9.674620628356934
735;456186;9.54107666015625
736;193843;7.130226135253906
736;3633;6.525895118713379
736;325082;6.3331804275512695
736;223406;6.212776184082031
736;356939;6.075080394744873
736;341498;5.972504138946533
736;59192;5.896491527557373
736;289074;5.8631510734558105
736;206940;5.842391490936279
736;225019;5.731374740600586
737;342944;13.291502952575684
737;417857;10.61386775970459
737;349349;10.552573204040527
737;109926;10.540962219238281
737;38673;10.38414478302002
737;495361;10.375282287597656
737;261811;10.230077743530273
737;463148;10.047511100769043
737;282434;10.02579116821289
737;402418;10.00728988647461
738;57023;9.721080780029297
738;158157;9.291034698486328
738;393129;9.053653717041016
738;245380;8.924234390258789
738;194566;8.873135566711426
738;288427;8.727100372314453
738;461740;8.71468448638916
738;163470;8.632721900939941
738;164489;8.441484451293945
738;54617;8.41026496887207
739;411789;12.616289138793945
739;381689;6.858077526092529
739;341417;6.739757537841797
739;284760;6.688930511474609
739;248668;6.464094161987305
739;414935;6.3789238929748535
739;292118;6.308337211608887
739;252743;6.144103050231934
739;397881;6.121997356414795
739;217177;6.028938293457031
740;41348;10.382296562194824
740;422785;6.405393123626709
740;303245;5.169448375701904
740;111423;2.747288227081299
740;361035;2.7455649375915527
740;5753;2.744318962097168
740;344399;2.743844985961914
740;355740;2.7437522411346436
740;155783;2.743156909942627
740;209048;2.7426743507385254
741;482812;14.65945053100586
741;389676;14.65772819519043
741;192508;14.43421745300293
741;93736;13.856006622314453
741;282005;12.049989700317383
741;437454;11.442253112792969
741;5296;11.326166152954102
741;431722;10.992691040039062
741;84386;10.822811126708984
741;367162;10.79409408569336
742;394419;9.382918357849121
742;116871;9.277608871459961
742;6425;9.038339614868164
742;426687;8.652459144592285
742;215240;8.28342056274414
742;468498;8.034753799438477
742;411621;7.620691776275635
742;275254;7.608468532562256
742;172054;7.504568099975586
742;124329;7.370369911193848
743;225354;12.36535930633545
743;231181;11.779621124267578
743;12879;10.902284622192383
743;70912;10.807331085205078
743;360179;10.755208015441895
743;142498;10.742645263671875
743;273497;10.646636962890625
743;298180;10.433923721313477
743;336252;10.372905731201172
743;32558;10.314946174621582
744;333252;13.700753211975098
744;124208;13.438727378845215
744;8520;13.016791343688965
744;387558;12.855497360229492
744;461745;12.553600311279297
744;66991;11.740269660949707
744;399575;11.52105712890625
744;130434;11.513092041015625
744;311972;11.24471664428711
744;116562;11.207674026489258
745;23393;6.37286901473999
745;161043;6.3420867919921875
745;392105;6.324235439300537
745;51794;6.322364807128906
745;119033;6.234576225280762
745;341932;6.167101860046387
745;254573;6.114540100097656
745;305991;6.104288578033447
745;39154;6.088309288024902
745;66413;6.06266975402832
746;152651;17.277204513549805
746;395493;16.456005096435547
746;2033;14.206038475036621
746;202758;13.612208366394043
746;55246;11.174820899963379
746;399301;10.365297317504883
746;120401;9.679609298706055
746;54060;9.540290832519531
746;444136;9.240670204162598
746;372110;9.089024543762207
747;79279;7.737539768218994
747;457423;7.348990440368652
747;469568;7.348990440368652
747;334689;6.987861156463623
747;307451;6.94040584564209
747;450706;6.931805610656738
747;40219;6.630430698394775
747;293128;6.604633808135986
747;13898;6.478072166442871
747;447173;6.4604997634887695
748;9903;21.883085250854492
748;175781;17.206628799438477
748;422058;16.04132843017578
748;446319;15.758223533630371
748;335915;15.500601768493652
748;170687;15.26374626159668
748;320581;14.888520240783691
748;119616;14.8091459274292
748;94;14.685526847839355
748;307318;14.659217834472656
749;131969;8.351109504699707
749;5034;7.7027201652526855
749;256234;7.66109037399292
749;132376;7.594133377075195
749;37256;7.056655406951904
749;489649;7.041613578796387
749;91522;6.918592929840088
749;439662;6.758483409881592
749;372582;6.757607936859131
749;11550;6.5747971534729
750;288330;23.606555938720703
750;126986;20.834814071655273
750;334666;20.773588180541992
750;140972;20.612152099609375
750;75090;20.555482864379883
750;437401;19.84054946899414
750;248931;19.756641387939453
750;280224;19.678180694580078
750;366777;19.678180694580078
750;132641;19.633365631103516
751;422532;12.336628913879395
751;85644;10.471794128417969
751;498747;9.597488403320312
751;194115;9.516707420349121
751;193868;9.261933326721191
751;215875;9.244797706604004
751;148865;9.180229187011719
751;421027;9.143364906311035
751;163905;9.038121223449707
751;70273;8.97415542602539
752;170362;2.0124363899230957
752;282717;1.986065149307251
752;95338;1.9655544757843018
752;207301;1.9529417753219604
752;54322;1.9384698867797852
752;112538;1.9375981092453003
752;99093;1.9279236793518066
752;170119;1.9051434993743896
752;369740;1.9016793966293335
752;96676;1.9009068012237549
753;162419;8.53669261932373
753;312366;8.519730567932129
753;328743;7.768054485321045
753;37638;6.992525100708008
753;211976;6.959109306335449
753;187688;6.918511867523193
753;147099;6.8896026611328125
753;145925;6.477020740509033
753;92627;6.458685874938965
753;406407;6.148647785186768
754;169254;8.340635299682617
754;280813;8.151083946228027
754;148372;8.03509521484375
754;323328;7.990681171417236
754;7441;7.986685752868652
754;365868;7.9377241134643555
754;122547;7.92840576171875
754;216203;7.908539295196533
754;75964;7.902614593505859
754;376167;7.853254795074463
755;278106;9.224603652954102
755;53086;8.861897468566895
755;3169;8.191449165344238
755;390366;8.179840087890625
755;287104;7.690443515777588
755;367034;7.571231842041016
755;163704;7.535955429077148
755;228267;7.33687162399292
755;242664;7.326640605926514
755;310674;7.1947431564331055
756;287647;9.1369047164917
756;97289;8.431119918823242
756;93094;8.35930347442627
756;440595;8.144318580627441
756;22446;8.018668174743652
756;396166;7.56777286529541
756;60003;7.4527788162231445
756;74276;7.4527788162231445
756;331659;7.390795707702637
756;141669;7.20607852935791
757;29688;9.495448112487793
757;10438;9.058632850646973
757;119530;8.479458808898926
757;348515;8.20661735534668
757;160473;8.202499389648438
757;372955;8.163823127746582
757;375500;8.12812614440918
757;145671;7.923532962799072
757;190183;7.860424041748047
757;4390;7.8585309982299805
758;163541;6.764354705810547
758;254438;6.713301181793213
758;501449;6.519381999969482
758;317450;6.3580241203308105
758;212347;6.275386333465576
758;348609;6.242038726806641
758;261232;6.227669715881348
758;298524;6.2191996574401855
758;198780;6.218230247497559
758;30678;6.094660758972168
759;327108;5.869552135467529
759;389788;5.798259258270264
759;310014;5.641392230987549
759;369845;5.636476039886475
759;409606;5.556249618530273
759;317452;5.5500054359436035
759;468333;5.513661861419678
759;383219;5.238581657409668
759;422237;5.224710941314697
759;354954;5.221914291381836
760;373372;8.796211242675781
760;68823;8.716950416564941
760;481378;8.627462387084961
760;461339;8.509218215942383
760;374804;8.509218215942383
760;276316;8.326131820678711
760;127942;8.326131820678711
760;440432;8.307381629943848
760;167699;8.18070125579834
760;428050;8.165556907653809
761;168528;17.895353317260742
761;115576;17.49859619140625
761;41604;17.010412216186523
761;923;16.917606353759766
761;176957;16.5239200592041
761;131078;16.397876739501953
761;173909;15.9082670211792
761;226055;15.84807300567627
761;173530;15.55178451538086
761;70769;15.453360557556152
762;280348;9.47338581085205
762;160841;9.108024597167969
762;430065;9.078795433044434
762;375680;9.075573921203613
762;27335;9.038559913635254
762;144586;8.973365783691406
762;330566;8.950936317443848
762;491025;8.941946029663086
762;75540;8.938121795654297
762;100263;8.887311935424805
763;20932;5.839418411254883
763;115616;5.813365459442139
763;472560;5.662928581237793
763;354925;5.6602277755737305
763;66670;5.622500419616699
763;156916;5.6167755126953125
763;179509;5.6007256507873535
763;95303;5.595284461975098
763;411520;5.591557502746582
763;443118;5.534853935241699
764;265083;7.848188877105713
764;39554;7.356867790222168
764;131754;7.182229042053223
764;14634;7.119389057159424
764;142334;7.0406174659729
764;183008;7.027920246124268
764;131455;6.869338035583496
764;383219;6.760890007019043
764;358745;6.7325921058654785
764;460651;6.689011096954346
765;292384;7.679789066314697
765;7628;7.560919284820557
765;492223;7.474525451660156
765;334297;7.451777458190918
765;193015;7.427859783172607
765;264684;7.4164934158325195
765;71248;7.36808443069458
765;402943;7.325839042663574
765;317348;7.289352893829346
765;49577;7.288413047790527
766;500949;8.821252822875977
766;88263;8.513896942138672
766;226752;7.904507637023926
766;221622;7.843319416046143
766;30413;7.824103355407715
766;117119;7.666418075561523
766;28506;7.5968852043151855
766;85590;7.551445007324219
766;286968;7.534488677978516
766;395023;7.496967315673828
767;166154;14.275193214416504
767;16614;13.465164184570312
767;209205;12.925834655761719
767;373737;12.856945037841797
767;129800;12.56962776184082
767;67734;12.486678123474121
767;85182;12.366911888122559
767;168919;11.962045669555664
767;335879;11.497727394104004
767;36018;11.467998504638672
768;134589;13.121630668640137
768;466487;12.769974708557129
768;256358;12.707132339477539
768;260450;12.669784545898438
768;243056;12.57386302947998
768;266644;12.365742683410645
768;96047;12.323015213012695
768;83522;12.302672386169434
768;13167;12.294522285461426
768;191341;12.137590408325195
769;40510;14.770646095275879
769;2460;13.986235618591309
769;102802;12.920734405517578
769;343034;12.026557922363281
769;218239;11.381570816040039
769;224357;10.968915939331055
769;478873;10.951080322265625
769;224330;10.52857780456543
769;290399;10.350951194763184
769;164749;10.25857162475586
770;6493;5.997033596038818
770;342299;5.865853786468506
770;102914;5.777200222015381
770;375404;5.704408645629883
770;23553;5.6864399909973145
770;477501;5.6504716873168945
770;312250;5.6504716873168945
770;57044;5.626446723937988
770;441969;5.626309871673584
770;8975;5.623030662536621
771;206139;5.85501766204834
771;328391;5.845592975616455
771;44896;5.755466938018799
771;197742;5.697863578796387
771;41392;5.691978931427002
771;125437;5.669279098510742
771;286504;5.610226154327393
771;408942;5.591395854949951
771;12433;5.589260101318359
771;102487;5.579771518707275
772;297331;13.78687572479248
772;315812;13.700152397155762
772;72686;13.33368968963623
772;347863;13.189013481140137
772;328426;12.937838554382324
772;6791;12.73526382446289
772;304140;12.531360626220703
772;140741;12.356780052185059
772;57085;12.346452713012695
772;148863;12.285649299621582
773;154253;8.81606674194336
773;440606;8.582402229309082
773;381796;7.570051193237305
773;235884;7.279849529266357
773;53773;6.941183090209961
773;374282;6.92976188659668
773;63551;6.840572357177734
773;235128;6.504085063934326
773;406299;6.3673834800720215
773;394804;6.269710540771484
774;58193;8.6694974899292
774;4139;7.93806266784668
774;381933;7.813866138458252
774;124623;7.588645935058594
774;44742;7.372402191162109
774;402606;7.060999870300293
774;378916;6.725541591644287
774;250563;6.469888687133789
774;346930;6.370163917541504
774;79605;6.370163917541504
775;236160;7.621218681335449
775;203387;7.230025291442871
775;397399;7.184719562530518
775;123262;6.850407600402832
775;51764;6.748650074005127
775;416458;6.625794410705566
775;361802;6.618230819702148
775;448024;6.613901138305664
775;249354;6.60830545425415
775;429717;6.592316627502441
776;381765;16.49212074279785
776;276619;13.640483856201172
776;441741;10.42272663116455
776;139007;10.14026927947998
776;197916;10.140233993530273
776;331555;7.480191707611084
776;361716;7.397449016571045
776;243985;7.312866687774658
776;331806;7.289522647857666
776;500537;7.007277488708496
777;12962;18.441814422607422
777;399377;18.03044891357422
777;448106;18.021438598632812
777;49672;17.955381393432617
777;280959;17.880773544311523
777;478454;17.659772872924805
777;431036;17.521331787109375
777;309431;17.51530647277832
777;189618;17.345895767211914
777;187672;17.286579132080078
778;126439;12.592777252197266
778;117678;12.282525062561035
778;268558;11.98231029510498
778;280301;11.895873069763184
778;98401;11.820329666137695
778;399002;11.788935661315918
778;373554;11.786601066589355
778;35676;11.708954811096191
778;407766;11.606898307800293
778;36966;11.595691680908203
779;409407;7.871122360229492
779;2106;7.867675304412842
779;384899;7.859114170074463
779;341713;7.801566123962402
779;119023;7.7908172607421875
779;213638;7.7871904373168945
779;460888;7.776604652404785
779;462863;7.7184882164001465
779;339960;7.655741214752197
779;149549;7.58683443069458
780;475560;9.475074768066406
780;465671;8.674871444702148
780;380147;7.794119834899902
780;486692;7.714756965637207
780;271371;7.559144020080566
780;130772;7.5442609786987305
780;387233;7.4618330001831055
780;141104;7.351085186004639
780;465548;7.331697463989258
780;205750;7.2744903564453125
781;22628;14.348526954650879
781;143384;13.604952812194824
781;200050;13.40876579284668
781;413922;13.11027717590332
781;70995;12.99022102355957
781;151460;12.716048240661621
781;393256;12.52798843383789
781;10811;12.472875595092773
781;240695;12.254461288452148
781;258817;12.22271728515625
782;82078;20.408309936523438
782;296154;20.186384201049805
782;172817;20.124513626098633
782;374127;20.090213775634766
782;359876;19.855600357055664
782;53019;19.718753814697266
782;20321;19.718753814697266
782;87933;19.570512771606445
782;499803;19.356678009033203
782;225198;19.049394607543945
783;282506;11.052266120910645
783;450885;10.240580558776855
783;426915;10.12452507019043
783;260934;9.46268081665039
783;16933;9.458276748657227
783;175058;9.386248588562012
783;113387;9.375530242919922
783;284189;9.182541847229004
783;143214;9.176090240478516
783;31303;9.024040222167969
784;268509;8.254780769348145
784;233343;7.989307880401611
784;475972;7.867223739624023
784;268954;7.7804274559021
784;179214;7.7177958488464355
784;156683;7.393228054046631
784;128761;7.393228054046631
784;179829;7.384563446044922
784;495636;7.355403423309326
784;370312;7.280494689941406
785;259407;13.272600173950195
785;198229;12.686467170715332
785;498677;12.679917335510254
785;484326;11.098651885986328
785;148731;11.008060455322266
785;341141;10.680496215820312
785;278453;10.672035217285156
785;250365;10.574389457702637
785;394319;10.36077880859375
785;266644;10.275923728942871
786;473831;9.285500526428223
786;492145;8.696335792541504
786;109442;8.4730224609375
786;385594;8.360246658325195
786;278061;8.294389724731445
786;93725;8.139659881591797
786;320503;8.138572692871094
786;173583;8.085280418395996
786;421059;7.921905040740967
786;436671;7.74934196472168
787;355330;9.367180824279785
787;167158;8.286659240722656
787;448999;8.122478485107422
787;390249;8.018129348754883
787;27599;7.961522102355957
787;61857;7.911148548126221
787;451286;7.765517234802246
787;146917;7.74453592300415
787;118010;7.709837913513184
787;208985;7.6755876541137695
788;326772;10.0929536819458
788;217916;9.821166038513184
788;85291;9.235325813293457
788;388445;8.759324073791504
788;446609;8.216973304748535
788;220360;8.073392868041992
788;404151;7.859583854675293
788;290038;7.760234355926514
788;484730;7.760076522827148
788;329348;7.7236008644104
789;436767;9.657252311706543
789;359875;9.430670738220215
789;232008;8.977651596069336
789;475120;8.90323543548584
789;99927;8.71670150756836
789;76907;8.583788871765137
789;117798;8.532417297363281
789;461403;8.492801666259766
789;116914;8.473320960998535
789;409721;8.433606147766113
790;494107;12.35440444946289
790;175209;11.778454780578613
790;147556;11.738153457641602
790;433810;11.530284881591797
790;366479;11.485125541687012
790;305563;11.375945091247559
790;223013;11.367082595825195
790;316088;11.328546524047852
790;356254;11.241157531738281
790;301664;11.100409507751465
791;421836;9.614825248718262
791;476012;7.650638103485107
791;463643;7.527145862579346
791;138667;6.748144149780273
791;347985;6.304530143737793
791;488008;6.252342224121094
791;429879;6.245633125305176
791;157132;5.997231960296631
791;309877;5.925351142883301
791;298388;5.787637710571289
792;27167;12.266576766967773
792;174874;11.970576286315918
792;316052;11.525556564331055
792;34863;11.280356407165527
792;188040;11.240890502929688
792;165763;10.861135482788086
792;179047;10.754240989685059
792;316249;10.643707275390625
792;183624;10.640381813049316
792;402604;10.631909370422363
793;424754;9.020170211791992
793;202673;8.965195655822754
793;50797;8.621941566467285
793;6988;7.728302955627441
793;469027;7.208495616912842
793;501388;6.7720627784729
793;271011;6.602770805358887
793;450396;6.469313621520996
793;395549;6.166463851928711
793;124988;5.944461345672607
794;456374;5.671828269958496
794;369317;5.501148223876953
794;158673;5.474907875061035
794;496370;5.474641799926758
794;249991;5.458817481994629
794;400276;5.364640235900879
794;406718;5.149296760559082
794;118908;5.147801399230957
794;427341;5.133870601654053
794;499220;5.115163326263428
795;348538;7.654531002044678
795;43916;7.267729759216309
795;456028;7.102885723114014
795;403058;6.988269329071045
795;7782;6.9157538414001465
795;452666;6.824731349945068
795;468417;6.81896448135376
795;163852;6.709704399108887
795;465712;6.6905293464660645
795;356659;6.651297569274902
796;206793;10.16450309753418
796;380949;10.082232475280762
796;328255;10.063393592834473
796;424802;10.063393592834473
796;184323;10.04192066192627
796;293673;9.955353736877441
796;351067;9.786239624023438
796;354476;9.598810195922852
796;274259;9.58457088470459
796;305827;9.553386688232422
797;445247;3.375591278076172
797;330964;3.3371875286102295
797;202189;3.32084321975708
797;336785;3.30250883102417
797;34852;3.2974846363067627
797;461009;3.2925026416778564
797;421325;3.2909717559814453
797;131877;3.2869834899902344
797;481164;3.2866222858428955
797;271042;3.2833926677703857
798;37303;8.38140869140625
798;360760;7.759766101837158
798;387438;7.670750141143799
798;134513;7.598144054412842
798;149862;7.313652038574219
798;153358;7.307455539703369
798;475987;7.28801155090332
798;178156;7.2548604011535645
798;451154;7.2187628746032715
798;63955;7.1632537841796875
799;262579;9.93822193145752
799;242130;9.783334732055664
799;114988;9.609624862670898
799;339139;9.520978927612305
799;101845;9.232763290405273
799;151641;8.985753059387207
799;328391;8.853538513183594
799;215595;8.645237922668457
799;77235;8.566697120666504
799;173496;8.538867950439453
800;30893;9.30436897277832
800;500209;9.108595848083496
800;213779;8.697301864624023
800;301752;8.355005264282227
800;462894;8.227238655090332
800;86713;7.856739044189453
800;124391;7.854762077331543
800;455265;7.758502960205078
800;382775;7.745389461517334
800;5226;7.738553047180176
801;40747;7.797989368438721
801;293528;7.176616191864014
801;18584;6.736051082611084
801;223150;6.701594352722168
801;160206;6.587468147277832
801;391170;6.5323638916015625
801;47089;6.412162780761719
801;184987;6.379460334777832
801;413059;6.322421073913574
801;200049;6.2638444900512695
802;423461;6.068403244018555
802;419138;5.870991230010986
802;196118;5.838077068328857
802;225710;5.7967987060546875
802;344646;5.741788864135742
802;394857;5.726912498474121
802;387558;5.688995838165283
802;375227;5.6367082595825195
802;12545;5.468601226806641
802;116867;5.439945697784424
803;431714;11.739800453186035
803;142481;11.583860397338867
803;475312;10.812752723693848
803;336324;10.66994571685791
803;239721;10.522314071655273
803;406208;10.477684020996094
803;231825;10.392244338989258
803;414281;10.24219799041748
803;302985;10.14999771118164
803;496550;10.142327308654785
804;412497;10.362442016601562
804;250566;9.76003646850586
804;336578;9.69103717803955
804;453872;9.683512687683105
804;405055;9.590432167053223
804;82853;9.405292510986328
804;87278;9.333910942077637
804;185172;8.473893165588379
804;423397;8.307672500610352
804;229777;8.194393157958984
805;448177;20.93343734741211
805;152581;20.577930450439453
805;222904;20.122570037841797
805;154839;19.547260284423828
805;152493;19.045940399169922
805;148650;17.949581146240234
805;424386;17.39023208618164
805;134907;16.909067153930664
805;121168;16.446699142456055
805;170562;16.400184631347656
806;268765;11.607080459594727
806;373523;9.713356018066406
806;155208;9.210144996643066
806;155475;9.179161071777344
806;108961;9.150174140930176
806;80618;8.480489730834961
806;309283;8.45799732208252
806;189672;8.430757522583008
806;126840;8.239645004272461
806;433728;8.133001327514648
807;247740;13.031465530395508
807;466309;12.725654602050781
807;376058;12.702648162841797
807;119975;10.990506172180176
807;271426;10.909788131713867
807;126583;10.171600341796875
807;87305;8.976901054382324
807;78521;8.890435218811035
807;51360;8.461289405822754
807;424744;8.204015731811523
808;491163;11.593016624450684
808;15825;8.86233139038086
808;17356;8.828197479248047
808;184767;8.431401252746582
808;312995;8.392160415649414
808;422317;8.325811386108398
808;330532;8.057788848876953
808;409525;8.037139892578125
808;316863;7.939338684082031
808;443786;7.9055681228637695
809;448909;12.419824600219727
809;47625;12.264134407043457
809;442328;11.418319702148438
809;136917;10.478557586669922
809;380937;10.36036205291748
809;165641;10.114843368530273
809;275003;9.824905395507812
809;114527;9.805461883544922
809;161100;9.719679832458496
809;178234;9.66479206085205
810;36004;9.645729064941406
810;468843;8.650615692138672
810;351475;8.622151374816895
810;168405;8.525285720825195
810;48565;8.498680114746094
810;103571;8.376232147216797
810;486222;8.350725173950195
810;426165;8.328911781311035
810;45942;8.302762985229492
810;351465;8.287328720092773
811;30001;17.808073043823242
811;60424;16.659608840942383
811;171881;15.902969360351562
811;472123;15.7684326171875
811;226381;15.267807960510254
811;157527;15.039178848266602
811;247622;14.816279411315918
811;131150;14.623302459716797
811;87298;14.59579086303711
811;109494;14.55537223815918
812;416270;9.585921287536621
812;495285;9.456646919250488
812;3420;8.772343635559082
812;99854;8.643877029418945
812;425912;8.636747360229492
812;117050;8.553576469421387
812;82998;8.448310852050781
812;182164;8.282515525817871
812;66199;7.706377983093262
812;7780;7.631267070770264
813;234972;11.61584758758545
813;80906;11.274526596069336
813;109186;11.246442794799805
813;410338;10.966409683227539
813;389665;10.905961990356445
813;497297;10.598401069641113
813;92196;10.546539306640625
813;298224;10.326560020446777
813;444577;10.31411361694336
813;210563;10.30235767364502
814;288860;8.078535079956055
814;260381;7.951228618621826
814;134885;7.899530410766602
814;219034;7.84932279586792
814;367628;7.5320820808410645
814;498975;7.518813133239746
814;76244;7.492243766784668
814;289838;7.2958831787109375
814;34403;7.224028587341309
814;321875;7.087356090545654
815;49827;11.528353691101074
815;477511;11.4270601272583
815;23689;11.183094024658203
815;452302;10.883162498474121
815;406113;10.56220817565918
815;262780;10.086479187011719
815;231293;10.08275032043457
815;229342;10.08275032043457
815;74348;10.018939971923828
